,ID,RA (J2000),Dec (J2000),UT Date,Mag,images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification,Survey,tag
2273,CSS130324:041707+122349,64.27779,12.39684,20130324.13,18.03,1303241120234114292,no,11429,no,2016-11-08,11429,yes,AGN," SDSS mag 19,5    ",CSS,0
2274,CSS130323:122912+533309,187.30122,53.55238000000001,20130323.27,15.92,1303231520434129450,yes,12945,no,2016-06-13,12945,yes,HPM, LHS_330      ,CSS,4
2275,CSS130323:122114+472952,185.309,47.497890000000005,20130323.25,17.95,1303231460474127979,yes,12797,no,2016-06-13,12797,yes,SN, SDSS mag 22    ,CSS,5
2276,CSS130323:150002+360020,225.00976,36.00569,20130323.33,19.14,1303231350674129048,yes,12904,no,2016-07-11,12904,yes,HPM, MLF_J1500      ,CSS,4
2277,CSS130320:124117+082938,190.32148999999998,8.49395,20130320.25,14.68,1303201090684101235,yes,10123,no,2016-05-26,10123,yes,HPM, LHS_2602      ,CSS,4
2278,CSS130318:133316+605531,203.31541,60.92514,20130318.41,18.56,1303181600384128987,yes,12898,no,2016-07-13,12898,yes,SN," (spec) SDSS mag 20,2   ",CSS,5
2279,CSS130318:172739+142857,261.91196,14.482470000000001,20130318.47,12.64,1303181150914117439,no,11743,no,2016-10-03,11743,yes,HPM, LHS_448      ,CSS,4
2280,CSS130318:171632+101552,259.13392999999996,10.26437,20130318.44,17.03,1303181090924175989,yes,17598,yes,2016-10-03,17598,yes,Flare," SDSS mag 20,3    ",CSS,3
2282,CSS130317:140321+300756,210.83937999999998,30.13209,20130317.39,16.9,1303171290674135204,yes,13520,no,2016-07-12,13520,yes,HPM, 2MASSJ140322      ,CSS,4
2284,CSS130317:082848+293031,127.1991,29.508570000000002,20130317.16,18.24,1303171290404124281,yes,12428,no,2016-11-07,12428,yes,SN," (spec) SDSS mag 15,5   ",CSS,5
2285,CSS130317:141506+270848,213.7744,27.146590000000003,20130317.35,19.15,1303171260694130687,yes,13068,no,2016-07-13,13068,yes,SN," (spec) SDSS mag 20,7   ",CSS,5
2286,CSS130317:132037+273133,200.15371000000002,27.52579,20130317.36,20.3,1303171260654136392,yes,13639,yes,2016-07-11,13639,yes,Unknown," SDSS mag 21,7    ",CSS,6
2287,CSS130317:132435+202156,201.14489,20.365660000000002,20130317.35,20.22,1303171210684110790,yes,11079,yes,2016-07-15,11079,yes,Unknown," SDSS mag 21,2    ",CSS,6
2288,CSS130317:075117+100016,117.82081000000001,10.00458,20130317.22,16.72,1303171090424146629,yes,14662,no,2016-02-11,14662,yes,CV," SDSS mag 18,4    ",CSS,2
2291,CSS130316:122131+315956,185.38001,31.99878,20130316.29,19.68,1303161320574115853,yes,11585,no,2016-06-03,11585,yes,SN," SDSS mag 21,9    ",CSS,5
2292,CSS130316:124033+281647,190.13751000000002,28.2797,20130316.29,18.86,1303161290604101355,yes,10135,no,2016-07-11,10135,yes,AGN," SDSS mag 20,4    ",CSS,0
2293,CSS130316:133721+142945,204.33853,14.4957,20130316.44,19.9,1303161150714107103,yes,10710,no,2016-07-15,10710,yes,AGN," SDSS mag 21,3    ",CSS,0
2294,CSS130316:132713+123251,201.80222,12.5476,20130316.42,19.57,1303161120714122052,yes,12205,no,2016-07-15,12205,yes,AGN," SDSS mag 20,9    ",CSS,0
2295,CSS130316:141532+043921,213.88285,4.655930000000001,20130316.33,12.62,1303161040774127865,yes,12786,no,2016-07-06,12786,yes,HPM,       ,CSS,4
2296,CSS130315:094739+221534,146.91066999999998,22.2595,20130315.25,18.0,1303151210504145839,yes,14583,yes,2016-11-09,14583,yes,Blazar," GB6_J0947+2215 SDSS mag 19,1   ",CSS,1
2297,CSS130315:114445-203140,176.18626,-20.52785,20130315.32,16.86,1303150210604138443,no,13844,no,2016-05-07,13844,yes,SN," (SSS130304) mag 20,5    ",CSS,5
2298,CSS130315:115252-185920,178.21808000000001,-18.98886,20130315.32,18.11,1303150180614114284,no,11428,no,2016-05-07,11428,yes,SN," (spec) mag 19,2    ",CSS,5
2299,CSS130315:114144-171348,175.43406000000002,-17.23,20130315.32,17.79,1303150180604143454,no,14345,no,2016-05-07,14345,yes,SN," (SSS130304) mag 21,5    ",CSS,5
2300,CSS130315:131135-042408,197.89458,-4.40227,20130315.39,18.46,1303150040714122967,no,12296,no,2016-06-05,12296,yes,SN," (spec) mag 20,5    ",CSS,5
2301,CSS130314:114008+363500,175.03388,36.58341,20130314.38,19.25,1303141350524142790,yes,14279,no,2016-05-31,14279,yes,SN, SDSS mag >22    ,CSS,5
2302,CSS130314:105422+353743,163.59103000000002,35.62856,20130314.24,18.77,1303141350494127887,yes,12788,no,2016-05-30,12788,yes,AGN," SDSS mag 20,1    ",CSS,0
2303,CSS130314:023752+290424,39.464940000000006,29.07344,20130314.12,16.34,1303141290134114251,yes,11425,no,2016-11-06,11425,yes,Flare," SDSS mag 18,2    ",CSS,3
2304,CSS130314:120231+164534,180.63108,16.759420000000002,20130314.31,18.01,1303141150634143780,yes,14378,no,2016-07-11,14378,yes,HPM, LHS 2500     ,CSS,4
2305,CSS130314:123051+085217,187.7127,8.871360000000001,20130314.35,19.82,1303141090674107279,yes,10727,no,2016-05-26,10727,yes,AGN," SDSS mag 21,1    ",CSS,0
2306,CSS130314:124845+062038,192.18778999999998,6.34385,20130314.35,19.92,1303141070684112965,yes,11296,no,2016-07-13,11296,yes,AGN," SDSS mag 21,0    ",CSS,0
2307,CSS130314:124057+052647,190.23695,5.44634,20130314.35,20.2,1303141040684143755,yes,14375,no,2016-07-13,14375,yes,AGN," SDSS mag 20,8    ",CSS,0
2308,CSS130314:131234-191956,198.14098,-19.332160000000002,20130314.42,17.9,1303140180684107993,no,10799,no,2016-05-08,10799,yes,AGN," mag 18,7     ",CSS,0
2309,CSS130314:153009-015813,232.53722000000002,-1.97039,20130314.5,18.8,1303140010834117600,yes,11760,no,2016-07-01,11760,yes,AGN," SDSS mag 19,3    ",CSS,0
2311,CSS130311:132138+091006,200.40745,9.1682,20130311.49,19.73,1303111090714111154,yes,11115,no,2016-07-15,11115,yes,SN," SDSS mag 20,4    ",CSS,5
2312,CSS130307:085523+525451,133.84569,52.91421,20130307.31,16.5,1303071520314141379,yes,14137,no,2016-10-23,14137,yes,HPM, LHS_2073      ,CSS,4
2313,CSS130307:083940+530857,129.91628,53.14913000000001,20130307.31,16.22,1303071520304144859,yes,14485,no,2016-11-08,14485,yes,HPM, LHS_2035      ,CSS,4
2314,CSS130307:154404+144927,236.018,14.82425,20130307.48,18.42,1303071150824115553,yes,11555,no,2016-07-07,11555,yes,Blazar," SDSS mag 20,9    ",CSS,1
2315,CSS130307:143057+121347,217.73563,12.22972,20130307.41,19.65,1303071120774117560,yes,11756,no,2016-07-09,11756,yes,AGN," mag 20,7     ",CSS,0
2316,CSS130307:143649+120026,219.20287000000002,12.00729,20130307.41,18.81,1303071120774113499,yes,11349,no,2016-07-09,11349,yes,AGN," SDSS mag 20,8    ",CSS,0
2317,CSS130307:141841+123338,214.6729,12.56052,20130307.41,19.55,1303071120764123699,yes,12369,no,2016-07-09,12369,yes,AGN," SDSS mag 20,2    ",CSS,0
2318,CSS130307:143244+095312,218.18507000000002,9.88676,20130307.37,14.07,1303071090774127988,yes,12798,no,2016-07-09,12798,yes,SN, (LOSS) 2013ab     ,CSS,5
2320,CSS130307:134411+030344,206.04498999999998,3.06229,20130307.37,18.92,1303071040744105050,yes,10505,no,2016-06-05,10505,yes,SN," (spec) SDSS mag 19,8   ",CSS,5
2322,CSS130305:095111+345007,147.79421000000002,34.83524,20130305.21,20.45,1303051350444114543,yes,11454,no,2016-11-07,11454,yes,Unknown,       ,CSS,6
2323,CSS130305:154128+304350,235.36652,30.73064,20130305.51,19.28,1303051290744139395,yes,13939,no,2016-07-15,13939,yes,SN," SDSS mag 22,0    ",CSS,5
2324,CSS130305:134023+295900,205.09585,29.983390000000004,20130305.42,18.66,1303051290654126745,yes,12674,no,2016-07-14,12674,yes,SN," SDSS mag 21,6    ",CSS,5
2325,CSS130305:134802+233449,207.0067,23.58014,20130305.52,15.31,1303051230684111017,yes,11101,no,2016-07-15,11101,yes,HPM, GJ_1179B      ,CSS,4
2329,CSS130303:090635+294215,136.64578,29.70415,20130303.17,20.42,1303031290434124956,yes,12495,no,2016-10-19,12495,yes,SN," SDSS mag 22,8    ",CSS,5
2330,CSS130303:115554+115018,178.97628999999998,11.8382,20130303.46,19.43,1303031120634108415,yes,10841,no,2016-06-15,10841,yes,AGN," SDSS mag 21,2    ",CSS,0
2331,CSS130303:105206-133424,163.02527,-13.57327,20130303.4,18.71,1303030120584108992,no,10899,no,2016-04-02,10899,yes,SN," mag 20,0     ",CSS,5
2332,CSS130303:085450-001238,133.70748999999998,-0.21056999999999998,20130303.26,17.88,1303030010484158805,yes,15880,no,2016-04-18,15880,yes,Flare," SDSS mag 20,2    ",CSS,3
2333,CSS130302:133350+392228,203.45816000000002,39.374390000000005,20130302.51,19.42,1303021380594134765,yes,13476,no,2016-07-14,13476,yes,Blazar," SDSS mag 20,9    ",CSS,1
2334,CSS130302:032223+303429,50.59532,30.574840000000002,20130302.16,18.63,1303021290164141488,no,14148,no,2016-11-06,14148,yes,Flare, mag 21     ,CSS,3
2335,CSS130302:073419+271309,113.57772,27.21929,20130302.25,16.17,1303021260374143723,yes,14372,no,2016-11-10,14372,yes,CV," SDSS mag 20,0    ",CSS,2
2336,CSS130302:123014+251807,187.55868999999998,25.30198,20130302.43,14.54,1303021230624130836,yes,13083,no,2016-07-11,13083,yes,Blazar," FBQS_J123014 SDSS mag 14,7   ",CSS,1
2337,CSS130302:051515+223946,78.81359,22.66285,20130302.18,18.97,1303021230264103547,no,10354,yes,2016-11-10,10354,yes,Unknown,       ,CSS,6
2338,CSS130302:051957+201041,79.98796999999999,20.177960000000002,20130302.21,17.48,1303021210274114807,no,11480,no,2016-11-10,11480,yes,HPM, LHS_205a      ,CSS,4
2339,CSS130301:121933+380226,184.88605,38.04054,20130301.5,17.54,1303011380534115603,yes,11560,no,2016-06-16,11560,yes,SN, 2013av mag 21    ,CSS,5
2340,CSS130301:125250+340808,193.20739,34.13554,20130301.52,17.95,1303011350574103320,yes,10332,no,2016-06-16,10332,yes,Flare," SDSS mag 20,4    ",CSS,3
2341,CSS130301:113023+335000,172.59401,33.83347,20130301.48,17.96,1303011320534129196,yes,12919,no,2016-06-05,12919,yes,Flare," SDSS mag 19,7    ",CSS,3
2342,CSS130301:112135+302255,170.39631,30.38205,20130301.46,18.2,1303011290544123165,yes,12316,no,2016-06-05,12316,yes,AGN," SDSS mag 19,0    ",CSS,0
2343,CSS130301:023413+174537,38.55433,17.76041,20130301.11,13.87,1303011180144110751,no,11075,no,2016-11-09,11075,yes,HPM, LHS_156      ,CSS,4
2344,CSS130223:121651+412010,184.21438,41.336240000000004,20130223.29,18.36,1302231400514120418,yes,12041,no,2016-06-13,12041,yes,AGN,       ,CSS,0
2347,CSS130223:122115+100835,185.31373,10.143180000000001,20130223.45,18.65,1302231090664121416,yes,12141,no,2016-05-26,12141,yes,AGN," SDSS mag 20,5    ",CSS,0
2349,CSS130218:110731+485522,166.87716,48.92288,20130218.5,18.5,1302181490404115704,yes,11570,no,2016-06-01,11570,yes,HPM," SDSS mag 18,6    ",CSS,4
2350,CSS130218:082725+422336,126.85396999999999,42.39345,20130218.14,16.08,1302181430344101379,yes,10137,no,2016-11-10,10137,yes,Flare," mag 16,6     ",CSS,3
2351,CSS130218:081432+421600,123.63153,42.26656,20130218.14,15.28,1302181400354146917,yes,14691,no,2016-11-10,14691,yes,CV," SDSS mag 21,9    ",CSS,2
2352,CSS130218:092354+385837,140.97301000000002,38.97688,20130218.27,18.51,1302181380414137316,yes,13731,no,2016-11-07,13731,yes,SN," (spec) SDSS mag 21,2   ",CSS,5
2357,CSS130217:082433+243844,126.13752,24.64542,20130217.17,17.05,1302171230424139186,yes,13918,yes,2016-11-05,13918,yes,Blazar," SDSS mag 18,9    ",CSS,1
2358,CSS130217:134655+054245,206.72869,5.71254,20130217.47,14.56,1302171070734101998,yes,10199,no,2016-07-15,10199,yes,HPM, LHS_360      ,CSS,4
2359,CSS130217:133532+025353,203.88288,2.89799,20130217.47,19.66,1302171040734101995,yes,10199,no,2016-06-05,10199,yes,Unknown," SDSS mag 21,0    ",CSS,6
2360,CSS130217:143757+015640,219.48692000000003,1.94432,20130217.52,18.9,1302171010794138638,yes,13863,no,2016-07-07,13863,yes,Blazar," SDSS mag 19,8    ",CSS,1
2361,CSS130217:101310-163154,153.29273999999998,-16.53156,20130217.34,17.95,1302170150534108860,no,10886,no,2016-03-10,10886,yes,SN, (spec) mag 20    ,CSS,5
2362,CSS130216:120114+032609,180.30706,3.4357300000000004,20130216.39,19.25,1302161040654110952,yes,11095,no,2016-06-01,11095,yes,AGN," SDSS mag 20,5    ",CSS,0
2363,CSS130216:110146-132424,165.4409,-13.406770000000002,20130216.36,19.71,1302160120584113031,no,11303,no,2016-04-02,11303,yes,Flare,       ,CSS,3
2364,CSS130216:104151-115214,160.46048000000002,-11.870610000000001,20130216.36,19.37,1302160120574139280,no,13928,yes,2016-04-02,13928,yes,Unknown,       ,CSS,6
2365,CSS130215:033841+101827,54.67098000000001,10.30756,20130215.1,17.5,1302151090204131476,no,13147,yes,2016-11-09,13147,yes,SN, mag 16     ,CSS,5
2367,CSS130214:091603+273426,139.01225,27.57377,20130214.2,19.8,1302141260454138050,yes,13805,no,2016-11-07,13805,yes,SN," SDSS mag 21,5    ",CSS,5
2368,CSS130214:115006+240354,177.52692,24.0649,20130214.33,19.21,1302141230594128405,yes,12840,no,2016-06-14,12840,yes,HPM," mag 19,3     ",CSS,4
2369,CSS130214:112822+234728,172.09056999999999,23.79099,20130214.33,19.41,1302141230574122584,yes,12258,no,2016-06-16,12258,yes,AGN," SDSS mag 20,8    ",CSS,0
2370,CSS130214:110748+243938,166.94912,24.66069,20130214.33,18.76,1302141230554138125,yes,13812,no,2016-06-16,13812,yes,SN, SDSS mag >22    ,CSS,5
2371,CSS130214:095348+242452,148.44958,24.41435,20130214.24,19.15,1302141230494130831,yes,13083,no,2016-11-09,13083,yes,AGN," SDSS mag 20,7    ",CSS,0
2372,CSS130214:091558+222323,138.99032,22.389689999999998,20130214.24,19.17,1302141210474143476,yes,14347,no,2016-11-09,14347,yes,Flare," SDSS mag 21,4    ",CSS,3
2374,CSS130214:113024+145317,172.59996,14.8881,20130214.37,20.2,1302141150604114861,yes,11486,no,2016-06-14,11486,yes,AGN," SDSS mag 20,8    ",CSS,0
2375,CSS130214:093314+141121,143.30837,14.189129999999999,20130214.28,19.49,1302141150504102321,yes,10232,no,2016-10-04,10232,yes,AGN," SDSS mag 20,3    ",CSS,0
2376,CSS130214:090634+162336,136.64147,16.39338,20130214.28,19.78,1302141150484143170,yes,14317,no,2016-11-02,14317,yes,AGN," SDSS mag 20,7    ",CSS,0
2378,CSS130214:120539+022419,181.41451999999998,2.4052599999999997,20130214.43,20.11,1302141010654143860,yes,14386,no,2016-07-14,14386,yes,AGN," SDSS mag 21,7    ",CSS,0
2379,CSS130214:120357+001547,180.98763,0.26308000000000004,20130214.43,18.73,1302141010654105793,yes,10579,no,2016-07-14,10579,yes,HPM," 2MASS_J120358 SDSS mag 21,3   ",CSS,4
2380,CSS130214:153936-152206,234.89886,-15.36834,20130214.51,18.39,1302140150814146450,yes,14645,no,2016-07-05,14645,yes,Unknown," SDSS mag >22,5    ",CSS,6
2382,CSS130214:131241-043429,198.16957,-4.574669999999999,20130214.48,19.47,1302140040714119849,no,11984,no,2016-06-05,11984,yes,Unknown,       ,CSS,6
2383,CSS130214:130304-030207,195.76567,-3.03535,20130214.48,19.77,1302140040704148345,yes,14834,no,2016-06-05,14834,yes,SN," SDSS mag 20,9    ",CSS,5
2384,CSS130214:115157-042234,177.98953999999998,-4.3761,20130214.44,19.56,1302140040644124305,no,12430,no,2016-06-06,12430,yes,AGN,       ,CSS,0
2385,CSS130211:110039+322209,165.163,32.3692,20130211.48,19.46,1302111320514122668,yes,12266,no,2016-06-08,12266,yes,SN," SDSS mag 20,7    ",CSS,5
2386,CSS130211:104751+314747,161.9611,31.796259999999997,20130211.48,20.4,1302111320504113079,yes,11307,no,2016-06-08,11307,yes,AGN," SDSS mag 21,1    ",CSS,0
2388,CSS130211:105209+060626,163.03586,6.10726,20130211.39,20.14,1302111070584108234,yes,10823,no,2016-11-05,10823,yes,SN, SDSS mag 22    ,CSS,5
2389,CSS130211:102542+013821,156.42453,1.6391900000000001,20130211.4,18.82,1302111010564127993,yes,12799,no,2016-05-04,12799,yes,SN, SDSS mag 22    ,CSS,5
2390,CSS130211:110717-052501,166.82148,-5.41683,20130211.42,17.31,1302110040604104918,no,10491,no,2016-05-03,10491,yes,Blazar," mag 17,2     ",CSS,1
2391,CSS130211:102119-015233,155.3296,-1.87595,20130211.4,19.43,1302110010564118314,yes,11831,no,2016-05-28,11831,yes,Unknown, SDSS mag >22    ,CSS,6
2392,CSS130208:063425+434514,98.60403000000001,43.75387,20130208.23,18.36,1302081430274150136,no,15013,no,2016-11-09,15013,yes,CV," mag >21,5     ",CSS,2
2393,CSS130208:005037+293016,12.65442,29.50445,20130208.13,17.61,1302081290044124939,yes,12493,no,2016-11-05,12493,yes,SN," SDSS mag 16,9    ",CSS,5
2394,CSS130207:071118+362711,107.82538999999998,36.45302,20130207.18,16.48,1302071350324174129,no,17412,no,2016-11-09,17412,yes,CV," mag 20,0     ",CSS,2
2395,CSS130207:104122+213028,160.34366,21.50766,20130207.4,20.08,1302071210544131954,yes,13195,no,2016-06-16,13195,yes,Blazar," SDSS mag 21,3    ",CSS,1
2396,CSS130207:112310+181619,170.79043000000001,18.272070000000003,20130207.44,19.72,1302071180594124448,yes,12444,no,2016-06-14,12444,yes,SN," SDSS mag 21,4    ",CSS,5
2397,CSS130207:112338+173627,170.90956,17.6075,20130207.44,20.13,1302071180594112812,yes,11281,no,2016-06-14,11281,yes,SN," SDSS mag 21,3    ",CSS,5
2398,CSS130207:112113+172432,170.30608999999998,17.40878,20130207.44,19.07,1302071180594109478,yes,10947,no,2016-06-14,10947,yes,AGN," SDSS mag 19,7    ",CSS,0
2400,CSS130206:090611+241659,136.5474,24.283179999999998,20130206.31,14.92,1302061230454136240,yes,13624,no,2016-10-12,13624,yes,CV," SDSS mag 21,5    ",CSS,2
2401,CSS130206:031504+175224,48.76771,17.87336,20130206.15,18.91,1302061180174118628,yes,11862,no,2016-11-09,11862,yes,Blazar," SDSS mag 20,3    ",CSS,1
2404,CSS130205:100604+084135,151.51783999999998,8.69295,20130205.28,19.38,1302051090544104678,yes,10467,no,2016-05-27,10467,yes,AGN," SDSS mag 20,6    ",CSS,0
2405,CSS130205:124954+062041,192.47589,6.34462,20130205.45,18.81,1302051070684112717,yes,11271,no,2016-07-13,11271,yes,SN," SDSS mag 21,7    ",CSS,5
2407,CSS130205:044904+050321,72.26697,5.05572,20130205.22,15.93,1302051040264151137,no,15113,no,2016-11-07,15113,yes,CV, mag 21     ,CSS,2
2408,CSS130202:103742+331853,159.42316,33.314840000000004,20130202.27,19.78,1302021320494133884,yes,13388,no,2016-11-10,13388,yes,AGN," SDSS mag 21,5    ",CSS,0
2409,CSS130201:073047+481010,112.69594,48.16937,20130201.22,14.32,1302011490274104873,no,10487,no,2016-11-06,10487,yes,HPM, GJ_257      ,CSS,4
2410,CSS130201:044637+083033,71.65401,8.50928,20130201.19,17.7,1302011090264101772,no,10177,no,2016-11-08,10177,yes,CV, SDS mag 21    ,CSS,2
2411,CSS130131:073348+443305,113.45156999999999,44.551429999999996,20130131.32,18.54,1301311430304145952,yes,14595,no,2016-11-06,14595,yes,SN," SDSS 19,0     ",CSS,5
2412,CSS130131:075419+381225,118.57798999999999,38.20694,20130131.32,14.74,1301311380344128824,yes,12882,no,2016-11-06,12882,yes,CV," SDSS mag 23,0    ",CSS,2
2413,CSS130122:155715+050644,239.31157000000002,5.1123199999999995,20130122.52,12.58,1301221040864152906,yes,15290,no,2016-06-02,15290,yes,HPM, LHS_410      ,CSS,4
2414,CSS130122:155713+050542,239.30473999999998,5.09489,20130122.52,14.09,1301221040864152365,yes,15236,no,2016-06-02,15236,yes,HPM, LHS_409      ,CSS,4
2415,CSS130122:154310+045531,235.79344,4.92529,20130122.52,17.59,1301221040844144288,yes,14428,no,2016-07-07,14428,yes,CV," mag 21,9     ",CSS,2
2417,CSS130121:070249+361448,105.70298999999999,36.24675,20130121.25,18.85,1301211350324164342,no,16434,yes,2016-11-09,16434,yes,SN, mag 21     ,CSS,5
2418,CSS130121:071946+324534,109.94211000000001,32.75933,20130121.25,18.49,1301211320344144585,no,14458,no,2016-10-31,14458,yes,CV, mag >21     ,CSS,2
2420,CSS130120:093349-160310,143.45613,-16.05286,20130120.32,16.32,1301200150504118194,no,11819,no,2016-02-29,11819,yes,HPM, 2MASS_J093349      ,CSS,4
2421,CSS130120:112345-052253,170.9375,-5.381469999999999,20130120.44,18.54,1301200040614105139,no,10513,no,2016-06-06,10513,yes,AGN," mag 19,5     ",CSS,0
2422,CSS130120:112317-011051,170.82086,-1.18092,20130120.44,17.73,1301200010614127750,yes,12775,no,2016-06-02,12775,yes,SN," SDSS mag 19,1    ",CSS,5
2423,CSS130119:113432+173747,173.63343999999998,17.62966,20130119.43,19.69,1301191180604110642,yes,11064,no,2016-06-14,11064,yes,AGN," SDSS mag 20,2    ",CSS,0
2424,CSS130119:123527+163031,188.862,16.50874,20130119.53,18.26,1301191150664140530,yes,14053,yes,2016-07-13,14053,yes,CV," SDSS mag 21,8    ",CSS,2
2426,CSS130119:055510-041037,88.7916,-4.17702,20130119.16,13.81,1301190040324141041,no,14104,no,2016-11-08,14104,yes,HPM, HL_4      ,CSS,4
2427,CSS130118:113246+435928,173.19031,43.99102,20130118.34,14.45,1301181430464127521,yes,12752,no,2016-05-30,12752,yes,HPM, LHS_307      ,CSS,4
2429,CSS130118:105323+164635,163.34421,16.77635,20130118.5,13.69,1301181150574139493,yes,13949,no,2016-06-14,13949,yes,SN, 2012ht (Nishiyama)     ,CSS,5
2430,CSS130118:233410+085214,353.54336,8.870560000000001,20130118.11,19.56,1301181091254106470,yes,10647,no,2016-11-05,10647,yes,AGN," SDSS mag 20,6    ",CSS,0
2432,CSS130117:101820+281536,154.58398,28.26005,20130117.53,18.14,1301171290494101134,yes,10113,no,2016-11-10,10113,yes,AGN," SDSS mag 19,3    ",CSS,0
2433,CSS130117:105503+255352,163.76098000000002,25.897879999999997,20130117.49,18.83,1301171260534109021,yes,10902,no,2016-06-16,10902,yes,SN," SDSS mag 21,4    ",CSS,5
2434,CSS130117:102823+254220,157.09686000000002,25.705579999999998,20130117.49,18.92,1301171260514105921,yes,10592,no,2016-03-30,10592,yes,AGN," SDSS mag 20,5    ",CSS,0
2435,CSS130117:102508+233522,156.28167,23.589579999999998,20130117.48,19.84,1301171230524118664,yes,11866,no,2016-11-10,11866,yes,SN," SDSS mag 21,7    ",CSS,5
2437,CSS130117:092058+032151,140.24263,3.36424,20130117.34,12.55,1301171040504112807,yes,11280,no,2016-05-27,11280,yes,HPM, LHS_267      ,CSS,4
